ID number,Surname,Faculty,Origin,Discussion viewed,Course module viewed,Quiz attempt submitted,Quiz attempt viewed,Quiz attempt summary viewed,Grade user report viewed,Quiz attempt started,Grade overview report viewed,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,Total Events,Label_Semester,Label_Final,Label_Total
HSS129_789,HSS129_Masked_789,Nurse,web,2,80,13,14,14,6,13,0,1,12,8,8,0,1,19,0,9,18,25,22,12,1,3,3,0,142,50,46,96
HSS129_790,HSS129_Masked_790,Agriculture,"web, ws",4,53,6,12,7,0,7,0,0,0,0,0,0,0,11,0,7,31,25,9,0,0,1,5,0,89,37,46,83
HSS129_791,HSS129_Masked_791,Science and Arts,web,2,30,8,8,8,1,8,0,2,8,0,3,0,1,9,0,6,5,13,12,0,2,0,3,1,65,37,38,75
HSS129_792,HSS129_Masked_792,Applied Medical Sciences,"web, ws",5,90,11,14,14,0,12,0,0,6,7,6,0,0,6,0,6,50,33,14,11,1,0,6,0,146,50,48,98
HSS129_793,HSS129_Masked_793,Pharmacy,"web, ws",2,56,11,18,17,8,11,0,0,5,14,2,1,1,6,0,6,26,28,18,8,1,4,3,0,123,49,46,95
HSS129_794,HSS129_Masked_794,Veterinary Medicine,web,2,57,11,13,13,2,11,0,0,15,9,8,0,0,7,0,7,24,14,8,15,1,0,1,0,109,50,48,98
HSS129_795,HSS129_Masked_795,Veterinary Medicine,"web, ws",8,58,10,11,11,16,10,3,2,0,29,0,3,0,17,0,9,22,11,16,12,5,1,0,0,127,49,48,97
HSS129_796,HSS129_Masked_796,Veterinary Medicine,web,3,50,8,8,6,7,8,0,0,0,0,0,0,0,9,0,0,14,16,17,18,3,4,9,0,90,40,44,84
HSS129_797,HSS129_Masked_797,Science and Arts,"web, ws",7,107,11,14,13,2,12,0,0,13,11,7,1,0,21,0,13,31,23,19,2,1,15,9,0,166,49,46,95
HSS129_798,HSS129_Masked_798,Pharmacy,web,8,57,10,11,11,0,10,0,0,7,7,6,0,1,15,0,9,13,19,16,0,6,1,7,0,107,47,24,71
HSS129_799,HSS129_Masked_799,Veterinary Medicine,web,1,70,12,16,16,3,12,0,9,3,6,8,0,0,17,0,6,20,15,13,7,1,2,22,1,130,50,50,100
HSS129_800,HSS129_Masked_800,Pharmacy,"web, ws",8,96,11,13,12,25,11,0,0,6,6,1,0,1,45,1,11,31,20,18,9,3,10,13,1,176,50,48,98
HSS129_801,HSS129_Masked_801,Pharmacy,web,9,100,8,10,9,3,8,0,0,0,12,6,0,0,7,0,5,26,8,10,23,2,18,30,0,147,49,50,99
HSS129_802,HSS129_Masked_802,Applied Medical Sciences,"web, ws",1,89,11,12,12,0,11,0,0,10,8,10,0,0,8,1,0,16,33,28,21,0,1,0,0,136,48,48,96
HSS129_803,HSS129_Masked_803,Applied Medical Sciences,web,4,105,11,11,11,6,11,0,1,10,10,10,1,0,10,0,3,41,28,20,20,2,1,2,0,159,50,48,98
HSS129_804,HSS129_Masked_804,Veterinary Medicine,"web, ws",0,48,11,12,12,5,11,0,0,12,8,10,2,0,9,0,5,10,16,12,7,0,0,8,0,99,49,50,99
HSS129_805,HSS129_Masked_805,Pharmacy,web,4,110,12,14,14,6,12,1,5,12,11,11,2,2,17,0,7,18,24,19,35,4,2,4,0,173,50,48,98
HSS129_806,HSS129_Masked_806,Applied Medical Sciences,web,2,40,11,20,13,2,11,0,0,0,7,5,0,0,7,0,7,23,13,15,5,1,0,16,0,99,50,38,88
HSS129_807,HSS129_Masked_807,Veterinary Medicine,"web, ws",4,142,11,13,13,8,11,0,0,16,7,10,0,0,10,0,3,29,37,26,24,3,9,28,0,202,48,50,98
HSS129_808,HSS129_Masked_808,Engineering,web,1,38,12,12,11,1,12,0,0,6,6,9,0,0,8,0,8,17,12,12,6,1,0,2,0,87,50,46,96
HSS129_809,HSS129_Masked_809,Veterinary Medicine,"web, ws",5,98,12,14,14,39,12,0,0,11,12,10,0,1,13,2,18,33,30,24,21,5,7,6,1,194,50,46,96
HSS129_810,HSS129_Masked_810,Pharmacy,"web, ws",27,168,11,12,11,8,11,0,0,11,23,12,0,7,24,0,16,27,26,31,24,4,16,27,0,248,49,44,93
HSS129_811,HSS129_Masked_811,Pharmacy,"web, ws",8,107,12,16,10,0,12,0,0,0,11,6,0,0,23,0,18,34,33,19,17,1,2,1,0,165,48,48,96
HSS129_812,HSS129_Masked_812,Applied Medical Sciences,web,5,153,32,39,34,29,34,3,1,15,26,21,3,1,26,1,24,55,56,54,29,5,4,8,0,329,50,48,98
HSS129_813,HSS129_Masked_813,Engineering,web,6,87,9,14,12,19,9,0,1,13,12,4,0,1,14,0,8,35,22,24,3,2,3,14,0,156,45,48,93
HSS129_814,HSS129_Masked_814,Applied Medical Sciences,web,0,16,12,12,11,11,12,0,0,5,5,6,0,0,6,0,8,14,11,13,6,0,0,0,0,74,50,46,96
HSS129_815,HSS129_Masked_815,Agriculture,ws,5,123,10,11,11,0,11,0,0,0,8,4,1,0,8,0,6,33,33,30,32,0,5,11,0,171,50,48,98
HSS129_816,HSS129_Masked_816,Engineering,web,2,42,12,16,16,19,12,0,1,6,9,8,0,0,11,0,7,17,25,18,13,2,1,1,0,119,48,44,92
HSS129_817,HSS129_Masked_817,Medicine,web,0,27,8,10,8,15,8,0,0,0,0,15,0,1,6,0,3,10,19,12,7,0,3,0,0,76,44,30,74
HSS129_818,HSS129_Masked_818,Nurse,web,3,80,10,13,13,0,10,0,0,2,10,10,0,0,10,0,7,24,19,19,25,0,1,2,0,129,50,48,98
HSS129_819,HSS129_Masked_819,Agriculture,"web, ws",2,86,12,14,13,1,12,0,0,5,17,11,0,0,17,4,10,24,23,18,9,1,0,1,0,140,50,46,96
HSS129_820,HSS129_Masked_820,Pharmacy,"web, ws",5,73,12,12,12,3,12,0,0,6,10,7,0,5,11,0,7,24,24,18,11,3,1,2,0,129,50,48,98
HSS129_821,HSS129_Masked_821,Pharmacy,web,2,62,13,14,14,0,13,0,0,6,6,7,0,0,17,0,7,26,21,14,10,1,0,3,0,118,50,48,98
HSS129_822,HSS129_Masked_822,Pharmacy,"web, ws",0,49,12,17,16,10,12,0,0,10,8,8,0,0,8,0,8,21,18,19,6,0,0,10,0,116,50,42,92
HSS129_823,HSS129_Masked_823,Architecture and Design,web,3,82,9,10,9,2,9,0,1,0,9,3,0,0,9,0,7,19,17,21,16,0,2,20,0,124,45,46,91
HSS129_824,HSS129_Masked_824,Engineering,"web, ws",1,55,10,13,13,0,10,0,0,23,10,1,0,0,8,0,6,7,13,12,16,1,5,0,0,102,48,46,94
HSS129_825,HSS129_Masked_825,Engineering,web,0,54,10,24,9,0,10,0,0,6,9,7,0,0,8,0,0,16,12,25,24,0,0,0,0,107,50,50,100
HSS129_826,HSS129_Masked_826,Agriculture,web,1,71,11,14,14,1,11,0,0,0,10,8,0,0,9,0,12,34,21,16,10,0,0,3,0,123,50,48,98
HSS129_827,HSS129_Masked_827,Nurse,"web, ws",6,113,12,13,12,1,12,0,0,10,14,8,0,1,16,3,9,27,20,21,18,3,10,7,2,169,50,40,90
HSS129_828,HSS129_Masked_828,Pharmacy,web,3,59,9,11,11,1,11,0,0,0,7,7,0,0,7,0,6,29,14,15,9,4,5,2,0,105,50,46,96
HSS129_829,HSS129_Masked_829,Engineering,ws,10,79,11,15,15,29,11,0,0,1,10,14,0,2,24,0,8,34,21,22,12,3,0,19,0,170,50,46,96
HSS129_830,HSS129_Masked_830,Medicine,web,9,105,11,14,11,7,11,0,0,0,18,11,0,0,17,0,7,24,37,33,10,4,3,2,2,168,49,48,97
HSS129_831,HSS129_Masked_831,Applied Medical Sciences,"web, ws",2,48,12,13,11,9,12,0,0,6,14,7,0,0,7,0,7,19,18,16,9,3,0,1,0,107,50,46,96
HSS129_832,HSS129_Masked_832,Applied Medical Sciences,"web, ws",9,84,11,16,14,6,12,0,3,7,8,7,0,1,7,0,9,29,18,25,27,5,5,1,0,152,50,46,96
HSS129_833,HSS129_Masked_833,Applied Medical Sciences,"web, ws",1,52,12,13,13,6,12,0,0,8,6,7,0,0,9,0,6,17,20,15,18,0,2,1,0,109,50,48,98
HSS129_834,HSS129_Masked_834,Pharmacy,"web, ws",5,112,12,14,14,13,12,0,9,12,15,9,2,0,11,0,14,31,28,18,23,0,5,5,0,182,50,50,100
HSS129_835,HSS129_Masked_835,Nurse,web,3,282,13,22,16,9,13,0,9,24,36,17,15,39,27,5,28,40,22,21,11,2,0,62,0,358,50,40,90
HSS129_836,HSS129_Masked_836,Nurse,web,9,42,12,12,10,4,12,0,1,6,11,11,0,0,13,0,7,15,14,13,7,2,0,1,0,101,50,44,94
HSS129_837,HSS129_Masked_837,Applied Medical Sciences,web,9,140,12,15,15,12,12,1,5,19,21,12,3,1,23,4,5,28,33,29,23,3,1,6,0,216,50,48,98
HSS129_838,HSS129_Masked_838,Applied Medical Sciences,web,2,75,11,13,11,4,11,0,0,2,12,12,0,0,9,0,9,19,16,17,8,1,0,22,0,127,50,50,100
HSS129_839,HSS129_Masked_839,Agriculture,"web, ws",0,66,10,11,11,0,10,0,0,6,9,0,0,0,7,0,7,6,15,22,33,0,0,3,0,108,48,22,70
HSS129_840,HSS129_Masked_840,Engineering,web,6,76,10,14,11,21,10,0,0,0,16,7,0,1,15,2,2,28,23,23,17,2,11,1,0,148,50,48,98
HSS129_841,HSS129_Masked_841,Applied Medical Sciences,web,0,67,7,11,9,0,10,0,0,0,9,16,0,1,17,0,8,14,13,14,4,1,3,4,0,104,49,46,95
HSS129_842,HSS129_Masked_842,Nurse,"web, ws",4,204,12,27,27,0,12,0,2,16,12,14,2,10,14,4,11,50,75,39,15,1,1,20,0,286,50,46,96
HSS129_843,HSS129_Masked_843,Applied Medical Sciences,"web, ws",5,155,11,12,12,2,11,0,1,0,14,9,2,2,13,1,22,37,55,22,27,2,0,1,0,208,49,48,97
HSS129_844,HSS129_Masked_844,Applied Medical Sciences,"web, ws",4,184,12,12,11,23,12,0,4,26,18,11,0,0,22,3,7,42,29,28,24,5,8,31,0,258,50,30,80
HSS129_845,HSS129_Masked_845,Computer Information Technology,"web, ws",0,29,12,13,11,20,12,0,0,1,6,8,0,0,20,1,7,15,14,15,10,0,0,0,0,97,50,44,94
HSS129_846,HSS129_Masked_846,Veterinary Medicine,"web, ws",0,91,9,12,8,9,9,0,0,0,12,15,0,0,0,0,8,25,22,21,15,0,1,19,0,138,44,44,88
HSS129_847,HSS129_Masked_847,Veterinary Medicine,web,1,83,11,16,16,1,11,0,3,10,9,11,0,0,17,0,0,24,20,20,22,0,2,1,0,139,49,40,89
HSS129_848,HSS129_Masked_848,Agriculture,web,2,62,11,13,14,11,11,2,0,7,12,3,2,2,11,0,7,19,26,20,11,1,3,2,0,126,48,46,94
HSS129_849,HSS129_Masked_849,Computer Information Technology,web,2,76,11,11,11,7,11,0,0,9,10,10,0,2,13,2,2,20,25,21,11,1,0,3,0,129,49,48,97
HSS129_850,HSS129_Masked_850,Engineering,web,19,85,12,22,22,6,12,0,0,11,21,14,0,0,14,0,8,44,20,15,30,1,0,0,0,178,50,48,98
HSS129_851,HSS129_Masked_851,Computer Information Technology,"web, ws",1,29,10,11,10,16,11,0,0,3,5,0,0,3,5,0,8,17,13,23,9,1,0,1,0,88,48,44,92
HSS129_852,HSS129_Masked_852,Engineering,"web, ws",40,109,12,12,12,27,12,0,15,13,31,10,4,10,21,2,15,22,31,17,12,3,6,12,0,224,50,46,96
HSS129_853,HSS129_Masked_853,Pharmacy,web,6,79,12,16,13,1,12,0,0,5,11,9,2,0,8,0,12,23,24,14,6,3,20,2,0,139,49,50,99
HSS129_854,HSS129_Masked_854,Science and Arts,"web, ws",1,36,9,14,14,9,9,0,4,1,6,2,0,0,10,0,5,27,12,8,8,0,1,7,1,92,49,48,97
HSS129_855,HSS129_Masked_855,Medicine,"web, ws",3,60,11,15,10,4,12,0,0,5,7,0,0,2,17,0,7,24,18,15,10,2,4,4,0,115,50,48,98
HSS129_856,HSS129_Masked_856,Medicine,web,21,187,12,14,13,31,12,0,1,8,36,12,2,6,17,8,19,37,39,34,30,5,18,18,0,290,50,50,100
HSS129_857,HSS129_Masked_857,Nurse,web,1,44,11,12,11,1,11,0,0,6,7,7,0,0,10,0,8,14,16,14,0,0,1,8,0,91,47,44,91
HSS129_858,HSS129_Masked_858,Science and Arts,"web, ws",2,74,13,15,11,2,13,0,0,8,7,10,0,0,20,0,7,17,13,18,19,0,4,6,1,130,50,46,96
HSS129_859,HSS129_Masked_859,Applied Medical Sciences,"web, ws",0,48,11,16,16,3,11,0,0,6,7,9,0,1,9,1,7,18,10,25,9,0,2,1,0,105,49,46,95
HSS129_860,HSS129_Masked_860,Engineering,"web, ws",4,89,12,17,17,0,12,0,0,9,14,10,5,1,19,0,7,22,18,16,25,3,0,2,0,151,50,42,92
HSS129_861,HSS129_Masked_861,Nurse,web,5,91,12,17,17,10,12,2,0,6,9,12,2,3,11,0,12,34,27,27,15,4,1,3,0,166,50,48,98
HSS129_862,HSS129_Masked_862,Nurse,"web, ws",3,57,11,17,15,0,11,0,0,8,11,10,0,0,7,0,6,15,15,22,2,15,0,3,0,114,50,48,98
HSS129_863,HSS129_Masked_863,Medicine,"web, ws",7,73,12,20,17,4,12,0,0,10,16,11,1,0,9,1,9,17,31,21,0,4,0,15,0,145,48,46,94
HSS129_864,HSS129_Masked_864,Pharmacy,"web, ws",2,48,11,15,14,2,12,0,0,1,12,10,0,0,19,0,8,15,18,12,7,1,0,1,0,104,50,48,98
HSS129_865,HSS129_Masked_865,Nurse,"web, ws",1,42,9,15,10,3,11,0,0,0,14,6,0,0,8,0,7,19,13,13,9,1,0,1,0,91,50,46,96
HSS129_866,HSS129_Masked_866,Computer Information Technology,web,3,117,9,12,11,1,9,0,2,9,15,9,1,2,3,2,14,30,33,9,15,1,4,13,0,162,47,46,93
HSS129_867,HSS129_Masked_867,Pharmacy,"web, ws",8,72,12,14,14,1,12,0,0,10,9,8,0,0,8,0,8,17,31,19,11,0,10,2,0,133,50,48,98
HSS129_868,HSS129_Masked_868,Nurse,web,3,48,11,15,15,3,12,0,0,5,7,7,0,0,14,0,6,18,16,18,9,1,6,0,0,107,50,48,98
HSS129_869,HSS129_Masked_869,Medicine,web,14,72,9,9,9,0,9,0,0,0,0,0,18,0,20,0,7,17,22,22,12,1,1,2,0,122,45,50,95
HSS129_870,HSS129_Masked_870,Applied Medical Sciences,"web, ws",2,62,8,8,8,0,8,0,0,0,0,0,0,0,8,0,7,20,25,19,0,1,0,16,0,96,37,48,85
HSS129_871,HSS129_Masked_871,Nurse,"web, ws",2,97,12,13,12,3,12,0,0,7,6,7,0,0,10,0,8,26,22,16,29,1,17,2,0,151,50,48,98
HSS129_872,HSS129_Masked_872,Veterinary Medicine,web,5,58,12,13,12,2,12,0,0,6,7,7,0,2,11,0,7,19,21,16,9,1,3,3,2,114,50,46,96
HSS129_873,HSS129_Masked_873,Medicine,web,5,97,12,14,14,4,12,0,0,7,11,7,0,0,11,0,8,34,23,25,28,1,0,2,1,158,50,48,98
HSS129_874,HSS129_Masked_874,Science and Arts,"web, ws",4,62,12,15,14,2,12,0,2,9,7,8,0,0,14,0,7,24,19,18,9,2,1,1,0,121,50,44,94
HSS129_875,HSS129_Masked_875,Engineering,web,0,126,7,8,7,0,8,0,0,0,10,6,0,1,7,1,2,11,38,23,47,0,7,3,0,156,41,12,53
HSS129_876,HSS129_Masked_876,Science and Arts,web,1,79,12,12,12,3,12,0,6,13,10,7,0,1,9,2,7,30,17,18,8,0,3,0,0,131,49,46,95
HSS129_877,HSS129_Masked_877,Medicine,"web, ws",4,67,10,15,15,6,10,0,0,0,10,9,1,0,14,0,6,24,20,15,22,2,3,0,1,127,49,48,97
HSS129_878,HSS129_Masked_878,Pharmacy,"web, ws",0,25,13,14,14,8,13,0,0,6,6,5,0,0,11,0,5,15,12,15,11,0,0,1,0,87,50,46,96
HSS129_879,HSS129_Masked_879,Pharmacy,web,6,95,12,23,21,2,12,0,0,7,11,14,0,0,26,0,0,22,37,17,16,18,0,2,1,171,46,46,92
HSS129_880,HSS129_Masked_880,Veterinary Medicine,web,12,94,11,19,19,6,11,0,1,11,21,11,3,1,18,0,1,26,32,18,14,2,2,10,1,172,50,46,96
HSS129_881,HSS129_Masked_881,Pharmacy,web,4,96,10,11,10,5,10,0,0,0,19,10,0,0,11,0,12,26,22,20,19,2,2,1,2,146,47,50,97
HSS129_882,HSS129_Masked_882,Applied Medical Sciences,"web, ws",0,30,10,10,10,3,10,0,0,0,7,6,0,0,7,0,6,20,12,8,7,0,0,0,0,73,50,38,88
HSS129_883,HSS129_Masked_883,Agriculture,"web, ws",3,72,14,23,13,0,14,0,0,8,9,8,1,0,17,0,7,14,16,17,8,1,2,30,1,139,50,36,86
HSS129_884,HSS129_Masked_884,Pharmacy,"web, ws",6,36,10,10,10,0,10,0,0,0,9,0,0,0,8,0,12,12,12,12,15,0,1,0,1,82,50,50,100
HSS129_885,HSS129_Masked_885,Agriculture,"web, ws",6,102,12,14,14,1,12,0,3,11,15,6,2,0,14,1,6,20,21,23,20,2,4,13,0,161,50,50,100
HSS129_886,HSS129_Masked_886,Veterinary Medicine,web,3,43,12,12,12,12,12,0,0,7,12,7,0,0,18,1,6,19,12,13,6,1,2,2,0,106,50,48,98
HSS129_887,HSS129_Masked_887,Nurse,"web, ws",2,43,11,14,12,0,12,0,0,10,8,7,0,0,8,0,7,17,13,11,2,1,0,10,0,94,50,34,84
HSS129_888,HSS129_Masked_888,Engineering,"web, ws",3,120,10,14,11,8,10,0,0,8,8,7,0,0,0,0,21,10,60,26,25,4,0,7,0,176,47,46,93
HSS129_889,HSS129_Masked_889,Applied Medical Sciences,"web, ws",4,98,11,15,12,1,11,0,0,0,22,7,2,0,10,8,11,17,30,22,18,1,1,1,2,152,49,38,87
HSS129_890,HSS129_Masked_890,Pharmacy,"web, ws",1,80,10,26,26,3,12,0,0,0,18,7,0,0,21,0,8,32,34,20,17,0,1,0,0,158,50,48,98
HSS129_891,HSS129_Masked_891,Agriculture,web,2,148,12,22,19,9,12,0,2,10,20,11,1,2,21,3,10,41,30,32,29,1,10,1,0,224,50,30,80
HSS129_892,HSS129_Masked_892,Applied Medical Sciences,web,6,46,10,10,10,10,10,0,0,5,9,3,0,1,7,1,7,24,24,14,5,0,1,1,0,102,44,48,92
HSS129_893,HSS129_Masked_893,Veterinary Medicine,web,3,73,10,10,9,5,10,0,0,0,6,6,0,0,17,0,3,15,12,22,32,3,2,2,0,120,43,48,91
HSS129_894,HSS129_Masked_894,Architecture and Design,"web, ws",2,39,5,5,5,1,5,0,0,1,8,0,0,0,11,1,9,16,3,6,3,0,0,4,0,62,31,46,77
HSS129_895,HSS129_Masked_895,Computer Information Technology,"web, ws",1,40,9,26,8,3,9,0,0,0,10,7,0,0,10,0,7,10,8,18,4,0,0,22,0,96,47,14,61
HSS129_896,HSS129_Masked_896,Agriculture,"web, ws",2,36,10,13,13,1,10,0,0,2,8,1,0,0,11,0,9,18,14,13,7,1,0,1,0,85,50,48,98
HSS129_897,HSS129_Masked_897,Pharmacy,"web, ws",2,43,10,12,12,0,10,0,0,0,6,7,0,0,6,0,0,20,14,23,9,1,1,2,0,89,49,46,95
HSS129_898,HSS129_Masked_898,Applied Medical Sciences,"web, ws",2,46,5,6,6,3,5,0,0,0,0,0,0,0,0,0,2,17,24,8,17,1,0,4,0,73,35,50,85
HSS129_899,HSS129_Masked_899,Applied Medical Sciences,"web, ws",2,55,12,13,13,15,12,0,0,10,7,9,0,1,10,1,11,28,15,19,8,1,0,2,0,122,49,48,97
HSS129_900,HSS129_Masked_900,Science and Arts,web,2,36,11,13,14,3,11,0,0,0,8,8,0,0,5,0,6,13,15,14,9,1,4,7,0,90,50,46,96
HSS129_901,HSS129_Masked_901,Veterinary Medicine,web,2,64,8,13,13,0,10,0,0,0,10,5,0,0,10,0,6,17,16,19,25,0,0,2,0,110,50,48,98
HSS129_902,HSS129_Masked_902,Nurse,"web, ws",6,80,12,16,16,25,12,0,0,16,7,13,0,3,12,3,11,22,23,20,12,7,8,10,0,167,50,46,96
HSS129_903,HSS129_Masked_903,Science and Arts,"web, ws",2,98,11,13,13,5,11,0,0,9,9,7,0,1,8,1,8,18,33,36,16,1,1,5,0,153,50,48,98
HSS129_904,HSS129_Masked_904,Engineering,web,3,110,11,13,13,4,11,1,2,10,12,10,2,0,9,2,12,31,22,29,2,3,6,14,0,166,50,40,90
HSS129_905,HSS129_Masked_905,Medicine,"web, ws",2,76,12,12,11,0,12,0,5,2,7,13,0,0,7,0,7,15,20,23,23,1,0,1,1,125,49,44,93
HSS129_906,HSS129_Masked_906,Veterinary Medicine,"web, ws",3,52,11,13,11,23,11,0,2,1,9,7,0,0,13,0,8,22,22,21,13,2,3,0,1,124,50,46,96
HSS129_907,HSS129_Masked_907,Nurse,web,2,70,10,12,15,5,10,0,0,0,1,11,0,0,18,0,8,21,26,22,9,1,0,7,0,124,50,30,80
HSS129_908,HSS129_Masked_908,Nurse,"web, ws",4,60,11,27,16,4,13,0,0,5,20,9,0,0,11,0,8,16,18,18,9,3,0,18,0,135,50,48,98
HSS129_909,HSS129_Masked_909,Architecture and Design,"web, ws",0,19,9,11,9,11,10,0,0,3,7,7,0,0,7,0,0,14,12,11,8,0,0,0,0,69,48,44,92
HSS129_910,HSS129_Masked_910,Science and Arts,web,10,55,7,7,7,3,7,0,0,0,0,15,0,0,0,2,0,17,18,28,11,1,2,0,2,96,35,46,81
HSS129_911,HSS129_Masked_911,Computer Information Technology,web,2,116,12,19,19,3,12,0,0,12,12,8,0,1,15,0,7,27,29,28,37,1,0,6,0,183,50,44,94
HSS129_912,HSS129_Masked_912,Computer Information Technology,web,2,77,13,16,15,5,13,0,1,10,12,11,0,0,10,0,7,32,15,15,9,1,1,17,0,141,50,46,96
HSS129_913,HSS129_Masked_913,Pharmacy,web,2,42,9,12,11,5,12,0,0,6,7,6,0,0,12,2,7,13,11,13,13,1,0,2,0,93,50,48,98
HSS129_914,HSS129_Masked_914,Applied Medical Sciences,"web, ws",2,36,11,12,11,0,12,0,0,7,6,7,0,0,6,0,7,13,14,13,7,1,0,3,0,84,49,46,95
HSS129_915,HSS129_Masked_915,Nurse,web,3,91,12,15,15,6,12,0,2,9,8,7,0,2,11,1,9,25,22,16,18,1,1,21,1,154,50,48,98
HSS129_916,HSS129_Masked_916,Pharmacy,web,5,44,10,12,12,3,10,0,0,8,5,0,0,0,7,0,4,13,11,16,13,15,2,2,0,96,43,38,81
HSS129_917,HSS129_Masked_917,Pharmacy,web,1,31,11,15,11,0,11,0,0,0,7,6,0,0,7,0,8,14,14,17,6,0,0,1,0,80,50,44,94
HSS129_918,HSS129_Masked_918,Nurse,"web, ws",0,103,12,24,21,4,13,0,0,6,18,9,0,0,19,0,8,32,39,27,14,0,0,5,0,177,50,46,96
HSS129_919,HSS129_Masked_919,Engineering,"web, ws",5,153,32,39,34,29,34,3,1,15,26,21,3,1,26,1,24,55,56,54,29,5,4,8,0,329,50,48,98
HSS129_920,HSS129_Masked_920,Medicine,ws,1,30,9,10,10,5,10,1,0,6,4,6,0,0,6,4,0,6,12,22,6,0,0,4,0,76,49,50,99
HSS129_921,HSS129_Masked_921,Computer Information Technology,"web, ws",0,67,13,16,13,1,13,0,0,7,17,6,0,0,21,0,6,17,15,16,18,0,0,0,0,123,50,48,98
HSS129_922,HSS129_Masked_922,Applied Medical Sciences,web,3,76,11,12,12,8,11,0,5,10,13,6,0,2,11,1,9,17,27,19,1,6,0,6,0,133,49,48,97
HSS129_923,HSS129_Masked_923,Applied Medical Sciences,"web, ws",5,151,11,12,12,8,11,0,1,11,5,10,1,2,19,1,12,49,30,21,21,3,15,9,0,210,49,44,93
HSS129_924,HSS129_Masked_924,Medicine,web,3,125,12,13,13,5,12,0,4,8,9,16,0,3,14,0,7,22,23,27,24,2,9,15,0,183,50,50,100
HSS129_925,HSS129_Masked_925,Nurse,web,5,39,12,12,12,22,12,0,10,10,12,6,0,0,8,2,8,22,14,13,8,1,0,0,0,114,50,50,100
HSS129_926,HSS129_Masked_926,Pharmacy,"web, ws",6,77,12,12,12,1,12,0,2,15,13,7,0,0,10,0,8,20,22,24,7,1,1,2,0,132,50,46,96
HSS129_927,HSS129_Masked_927,Pharmacy,web,3,86,13,16,15,17,13,0,0,7,9,11,0,1,19,1,10,29,32,24,10,3,2,5,0,163,50,46,96
HSS129_928,HSS129_Masked_928,Pharmacy,"web, ws",7,159,11,14,13,0,11,0,0,0,14,3,4,1,19,0,25,44,25,35,41,4,0,0,0,215,43,48,91
HSS129_929,HSS129_Masked_929,Pharmacy,web,2,119,13,14,11,4,13,0,0,10,10,21,0,4,22,0,10,20,23,28,12,1,12,3,0,176,49,50,99
HSS129_930,HSS129_Masked_930,Pharmacy,"web, ws",5,77,11,16,17,1,11,0,1,4,10,9,2,0,14,0,13,22,22,21,12,0,5,3,0,138,50,48,98
HSS129_931,HSS129_Masked_931,Pharmacy,web,1,64,10,14,12,4,12,0,0,5,4,9,0,0,8,0,7,17,22,22,14,0,5,3,1,117,50,48,98
HSS129_932,HSS129_Masked_932,Engineering,"web, ws",3,70,13,15,13,12,13,1,0,7,9,10,0,0,14,1,6,14,27,24,12,2,10,4,0,140,50,36,86
HSS129_933,HSS129_Masked_933,Engineering,"web, ws",3,73,9,11,11,3,9,0,0,2,7,9,2,0,0,0,14,27,25,21,7,4,1,0,0,119,45,38,83
HSS129_934,HSS129_Masked_934,Nurse,"web, ws",1,96,10,13,10,2,10,0,2,2,7,1,0,1,15,0,7,24,25,22,22,1,9,4,0,142,49,42,91
HSS129_935,HSS129_Masked_935,Veterinary Medicine,"web, ws",0,67,12,17,14,2,12,0,0,6,10,9,0,0,11,0,6,15,12,22,23,1,0,9,0,124,49,50,99
HSS129_936,HSS129_Masked_936,Applied Medical Sciences,"web, ws",10,125,12,20,20,12,12,0,6,7,37,7,0,1,14,4,14,26,25,29,16,2,13,10,0,211,50,48,98
HSS129_937,HSS129_Masked_937,Veterinary Medicine,"web, ws",6,67,10,15,15,10,10,0,0,0,13,12,1,0,9,0,7,28,18,12,9,3,0,20,1,133,50,50,100
HSS129_938,HSS129_Masked_938,Engineering,"web, ws",9,44,10,13,13,1,10,0,0,0,20,9,0,0,10,1,6,19,17,15,1,2,0,0,0,100,50,40,90
HSS129_939,HSS129_Masked_939,Applied Medical Sciences,web,2,74,12,16,14,11,12,0,0,9,8,10,0,2,9,0,7,35,21,17,17,2,2,0,2,141,50,34,84
HSS129_940,HSS129_Masked_940,Applied Medical Sciences,"web, ws",0,64,12,15,15,3,12,0,0,9,11,11,0,0,10,1,7,16,18,22,14,0,0,2,0,121,50,46,96
HSS129_941,HSS129_Masked_941,Applied Medical Sciences,web,5,55,11,12,12,37,11,0,2,9,14,10,0,0,8,0,2,32,27,18,15,2,3,1,0,143,50,48,98
HSS129_942,HSS129_Masked_942,Engineering,"web, ws",7,41,11,13,11,7,11,0,0,0,10,7,0,0,11,0,6,16,17,19,8,6,0,1,0,101,49,48,97
HSS129_943,HSS129_Masked_943,Computer Information Technology,"web, ws",3,94,13,17,17,6,13,0,1,8,19,13,0,3,24,0,7,19,22,24,9,2,5,7,0,163,50,48,98
HSS129_944,HSS129_Masked_944,Pharmacy,web,4,49,12,13,12,1,12,0,0,0,6,6,0,0,22,1,7,14,17,18,7,3,0,2,0,103,50,40,90
HSS129_945,HSS129_Masked_945,Computer Information Technology,"web, ws",2,75,8,8,7,0,8,0,0,1,10,10,1,0,9,0,2,22,21,24,2,1,2,3,0,108,44,38,82
